"","date","total","Armed_Assault","Bombing","Assisination","Hijacking","Hostage","Kidnapping","Facility_attack","Unarmed_assault","Unknown"
"2270","2013-08-28",1,1,1,0,0,0,0,0,0,0
"2271","2013-08-29",1,0,1,0,0,0,0,0,0,0
"2272","2013-08-31",1,0,1,0,0,0,0,0,0,0
"2273","2013-09-01",1,1,1,0,0,0,1,0,0,0
"2274","2013-09-02",2,0,2,0,0,0,0,0,0,0
"2275","2013-09-03",1,0,1,0,0,0,0,0,0,0
"2276","2013-09-04",3,0,3,0,0,0,1,0,0,0
"2277","2013-09-05",1,0,1,0,0,0,0,0,0,0
"2278","2013-09-07",1,1,1,0,0,0,0,0,0,0
"2279","2013-09-11",1,0,1,0,0,0,2,0,0,0
"2280","2013-09-13",2,0,2,1,0,0,1,0,0,0
"2281","2013-09-15",1,0,1,0,0,0,0,0,0,0
"2282","2013-09-19",1,0,1,0,0,0,0,0,0,0
"2283","2013-09-20",1,1,1,0,0,0,0,0,0,0
"2284","2013-09-24",2,0,2,0,0,0,0,0,0,0
"2285","2013-09-25",1,1,1,0,0,0,0,0,0,0
"2286","2013-09-26",1,2,1,0,1,0,1,0,0,0
"2287","2013-09-29",1,0,1,0,0,0,0,0,0,0
"2288","2013-10-03",1,0,1,0,0,0,0,0,0,0
"2289","2013-10-06",1,1,1,0,0,0,0,1,0,1
"2290","2013-10-08",1,0,1,1,0,0,0,0,0,0
"2291","2013-10-11",1,0,1,0,0,0,0,1,0,0
"2292","2013-10-14",2,0,2,0,0,0,1,0,0,1
"2293","2013-10-17",2,0,2,0,0,0,0,0,0,0
"2294","2013-10-18",1,0,1,0,0,0,0,0,0,0
"2295","2013-10-19",1,1,1,0,0,0,0,0,0,0
"2296","2013-10-20",1,0,1,1,0,0,0,1,0,0
"2297","2013-10-22",1,0,1,0,0,0,0,0,0,0
"2298","2013-10-23",2,0,2,0,0,0,0,0,0,0
"2299","2013-10-24",1,0,1,1,0,0,0,0,0,0
"2300","2013-10-27",9,0,9,0,0,0,0,0,0,0
"2301","2013-10-29",4,0,4,0,0,0,0,2,0,0
"2302","2013-10-30",2,1,2,0,0,0,0,0,0,0
"2303","2013-11-01",1,0,1,0,0,0,0,0,0,0
"2304","2013-11-02",2,1,2,1,0,0,0,0,0,0
"2305","2013-11-03",1,1,1,0,0,0,0,0,0,0
"2306","2013-11-04",1,0,1,0,0,0,0,0,0,0
"2307","2013-11-06",2,0,2,0,0,0,0,0,0,1
"2308","2013-11-07",3,1,3,0,0,0,0,1,0,0
"2309","2013-11-08",1,1,1,0,0,0,1,0,0,0
"2310","2013-11-09",2,0,2,0,0,0,0,2,0,0
"2311","2013-11-10",4,0,4,1,0,0,1,0,0,0
"2312","2013-11-11",6,2,6,0,0,0,1,0,0,2
"2313","2013-11-12",3,1,3,0,0,0,0,0,0,0
"2314","2013-11-15",1,1,1,0,0,0,0,0,0,0
"2315","2013-11-16",1,2,1,0,0,0,0,0,0,0
"2316","2013-11-18",2,0,2,0,0,0,0,1,0,0
"2317","2013-11-20",4,0,4,0,0,0,3,0,0,0
"2318","2013-11-22",1,0,1,0,0,0,1,0,0,0
"2319","2013-11-23",3,2,3,0,0,0,1,0,0,0
"2320","2013-11-24",1,0,1,0,0,0,1,0,0,0
"2321","2013-11-25",2,0,2,0,0,0,0,0,0,0
"2322","2013-11-26",3,1,3,0,0,0,0,0,0,0
"2323","2013-11-27",2,0,2,0,0,0,0,0,0,0
"2324","2013-11-28",1,0,1,0,0,0,1,0,0,0
"2325","2013-12-03",2,0,2,0,0,0,0,0,0,0
"2326","2013-12-05",1,0,1,0,0,0,1,0,0,0
"2327","2013-12-06",1,2,1,1,0,0,3,0,0,0
"2328","2013-12-09",1,1,1,0,0,0,0,0,0,0
"2329","2013-12-11",1,4,1,0,0,0,0,0,0,1
"2330","2013-12-15",2,1,2,0,0,0,0,1,0,0
"2331","2013-12-17",1,0,1,0,0,0,0,0,0,0
"2332","2013-12-18",1,0,1,0,0,0,0,0,0,0
"2333","2013-12-19",1,0,1,0,0,0,0,0,1,1
"2334","2013-12-25",1,0,1,0,0,0,0,0,0,0
"2335","2013-12-26",1,0,1,0,0,0,0,1,0,0
"2336","2013-12-28",1,0,1,0,0,0,1,0,0,0
"2337","2013-12-30",1,0,1,0,0,0,0,0,0,0
"2338","2013-12-31",1,0,1,0,0,0,0,1,0,0
"2339","2014-01-01",2,0,2,1,0,0,2,0,0,0
"2340","2014-01-04",1,0,1,0,0,0,0,0,0,0
"2341","2014-01-07",1,3,1,0,0,0,1,0,0,0
"2342","2014-01-08",1,2,1,0,0,0,0,0,0,0
"2343","2014-01-09",1,0,1,1,0,0,0,0,0,0
"2344","2014-01-11",3,0,3,0,0,0,1,0,0,0
"2345","2014-01-12",2,0,2,0,0,0,0,0,0,0
"2346","2014-01-17",1,1,1,0,0,0,2,0,0,0
"2347","2014-01-20",1,1,1,0,0,0,1,0,0,0
"2348","2014-01-21",1,0,1,0,0,0,0,0,0,0
"2349","2014-01-22",1,0,1,0,0,0,0,0,0,0
"2350","2014-01-23",2,0,2,0,0,0,1,0,0,0
"2351","2014-01-24",2,0,2,0,0,0,1,0,0,0
"2352","2014-01-25",1,0,1,0,0,0,3,0,0,0
"2353","2014-01-26",6,1,6,0,0,0,0,1,0,0
"2354","2014-01-27",1,0,1,0,0,0,1,0,0,0
"2355","2014-01-28",3,2,3,0,0,0,0,0,0,0
"2356","2014-01-29",1,1,1,0,0,0,0,0,0,0
"2357","2014-02-02",1,0,1,1,0,0,2,0,0,0
"2358","2014-02-07",1,2,1,1,0,0,0,0,0,0
"2359","2014-02-08",1,0,1,0,0,0,0,1,0,0
"2360","2014-02-09",3,1,3,0,0,0,0,0,0,0
"2361","2014-02-10",2,0,2,1,0,0,0,0,0,0
"2362","2014-02-11",2,0,2,0,0,0,0,0,0,0
"2363","2014-02-15",1,0,1,0,0,0,0,0,0,0
"2364","2014-02-16",2,1,2,0,0,0,0,1,0,0
"2365","2014-02-18",1,0,1,0,0,0,1,0,0,0
"2366","2014-02-19",1,0,1,0,0,0,1,0,0,0
"2367","2014-02-20",1,0,1,0,0,0,0,0,0,0
"2368","2014-02-22",1,1,1,0,0,0,0,0,0,0
"2369","2014-02-24",1,1,1,1,0,0,0,0,0,0
"2370","2014-02-25",2,0,2,0,0,0,0,0,0,0
"2371","2014-02-28",2,0,2,0,0,0,0,0,0,0
"2372","2014-03-02",1,0,1,0,0,0,0,0,0,1
"2373","2014-03-03",1,2,1,0,0,0,1,0,0,0
"2374","2014-03-10",1,1,1,0,0,0,1,0,0,1
"2375","2014-03-11",3,0,3,0,0,0,0,0,0,0
"2376","2014-03-12",1,0,1,0,0,0,0,0,0,0
"2377","2014-03-13",2,0,2,0,0,0,2,0,0,0
"2378","2014-03-14",1,1,1,1,0,1,0,0,0,0
"2379","2014-03-20",1,0,1,0,0,0,0,0,0,0
"2380","2014-03-23",1,0,1,0,0,0,0,0,0,0
"2381","2014-03-25",1,1,1,0,0,0,0,0,0,0
"2382","2014-03-26",1,1,1,0,0,0,0,0,0,0
"2383","2014-03-27",4,0,4,0,0,0,0,0,0,0
"2384","2014-03-28",1,2,1,0,1,0,1,0,0,0
"2385","2014-03-29",1,4,1,0,0,0,0,1,0,0
"2386","2014-04-01",2,1,2,0,0,0,2,0,0,0
"2387","2014-04-02",2,1,2,0,0,0,2,1,1,0
"2388","2014-04-04",1,0,1,0,0,0,0,1,0,0
"2389","2014-04-06",1,0,1,1,0,0,0,0,0,0
"2390","2014-04-07",4,1,4,0,0,0,0,1,0,0
"2391","2014-04-08",6,3,6,0,0,0,0,0,0,0
"2392","2014-04-09",8,1,8,1,0,0,1,4,0,0
"2393","2014-04-10",13,1,13,0,0,0,0,16,0,0
"2394","2014-04-11",2,1,2,0,0,0,1,0,0,0
"2395","2014-04-12",5,0,5,1,0,0,0,0,0,0
"2396","2014-04-13",3,2,3,0,0,0,0,0,0,0
"2397","2014-04-14",1,0,1,0,0,0,0,0,0,1
"2398","2014-04-15",2,0,2,1,0,0,0,2,0,0
"2399","2014-04-16",2,0,2,0,0,0,0,0,0,0
"2400","2014-04-17",9,1,9,1,0,0,0,0,0,0
"2401","2014-04-18",5,0,5,0,0,0,0,0,0,0
"2402","2014-04-19",1,0,1,0,0,0,1,0,0,0
"2403","2014-04-20",1,2,1,0,0,0,0,0,0,0
"2404","2014-04-24",1,2,1,0,0,0,0,1,0,0
"2405","2014-04-27",2,2,2,0,0,0,3,0,0,0
"2406","2014-04-28",1,1,1,0,0,0,0,1,0,0
"2407","2014-04-29",1,2,1,0,0,0,0,0,0,0
"2408","2014-04-30",1,0,1,0,0,0,0,1,0,0
"2409","2014-05-01",2,3,2,0,0,0,0,0,1,1
"2410","2014-05-03",1,1,1,0,0,0,0,0,0,0
"2411","2014-05-05",2,0,2,1,0,0,0,0,0,0
"2412","2014-05-06",4,1,4,0,0,0,0,1,0,1
"2413","2014-05-07",4,1,4,0,0,0,0,3,0,1
"2414","2014-05-08",1,0,1,1,0,0,0,0,0,0
"2415","2014-05-10",3,0,3,0,0,0,1,0,0,0
"2416","2014-05-11",1,0,1,0,0,0,0,0,0,0
"2417","2014-05-12",2,1,2,0,0,0,0,0,0,0
"2418","2014-05-14",3,1,3,0,0,0,0,1,0,0
"2419","2014-05-15",1,0,1,0,0,0,0,0,0,0
"2420","2014-05-18",4,0,4,0,0,0,0,0,0,0
"2421","2014-05-20",1,0,1,0,0,0,0,1,0,0
"2422","2014-05-22",1,0,1,0,0,0,0,0,0,0
"2423","2014-05-26",1,2,1,0,0,0,0,0,0,0
"2424","2014-05-27",1,0,1,1,0,0,0,0,0,1
"2425","2014-05-29",1,2,1,1,0,0,0,0,0,0
"2426","2014-06-03",1,2,1,0,0,0,0,0,0,0
"2427","2014-06-04",3,1,3,0,0,0,0,0,0,0
"2428","2014-06-06",2,1,2,1,0,0,0,0,0,0
"2429","2014-06-07",2,2,2,1,0,0,0,1,0,0
"2430","2014-06-10",1,0,1,1,0,0,0,0,0,0
"2431","2014-06-11",1,1,1,1,0,0,0,0,0,0
"2432","2014-06-12",4,0,4,1,0,0,0,0,0,0
"2433","2014-06-14",1,0,1,0,0,0,2,0,0,0
"2434","2014-06-15",1,1,1,0,0,0,0,0,0,0
"2435","2014-06-17",1,1,1,0,0,0,1,0,0,0
"2436","2014-06-18",1,0,1,1,0,0,0,0,0,0
"2437","2014-06-20",1,0,1,0,0,0,0,0,0,0
"2438","2014-06-24",1,1,1,0,0,0,0,0,0,0
"2439","2014-06-25",5,1,5,0,0,0,1,0,0,0
"2440","2014-06-30",1,0,1,0,0,0,1,0,0,0
"2441","2014-07-02",1,1,1,0,0,0,0,0,0,0
"2442","2014-07-06",2,1,2,0,0,0,1,0,0,0
"2443","2014-07-08",4,1,4,0,0,0,0,0,0,0
"2444","2014-07-10",1,0,1,0,0,0,0,0,0,0
"2445","2014-07-12",1,1,1,0,0,0,0,0,0,0
"2446","2014-07-16",1,1,1,1,0,0,0,0,0,0
"2447","2014-07-17",1,0,1,0,0,0,0,0,0,0
"2448","2014-07-18",1,1,1,0,0,0,0,0,0,0
"2449","2014-07-20",1,0,1,0,0,0,0,0,0,0
"2450","2014-07-22",1,1,1,0,0,0,0,1,0,0
"2451","2014-07-23",1,0,1,0,0,0,0,0,0,0
"2452","2014-07-24",1,0,1,0,0,0,0,0,0,0
"2453","2014-07-25",1,1,1,0,0,0,3,0,0,2
"2454","2014-07-26",2,1,2,0,0,0,3,0,0,0
"2455","2014-07-27",1,0,1,0,0,0,3,0,0,0
"2456","2014-07-28",1,1,1,0,0,0,0,0,0,0
"2457","2014-07-29",1,0,1,0,0,0,3,0,0,0
"2458","2014-07-30",1,0,1,0,0,0,1,0,0,0
"2459","2014-08-01",1,1,1,0,0,0,0,0,0,0
"2460","2014-08-07",1,1,1,0,0,0,0,0,0,0
"2461","2014-08-09",1,0,1,0,0,0,0,0,0,0
"2462","2014-08-10",1,1,1,0,0,0,1,0,1,0
"2463","2014-08-12",1,1,1,1,0,0,1,5,0,0
"2464","2014-08-13",1,2,1,0,1,0,0,0,0,0
"2465","2014-08-14",1,1,1,0,0,0,0,0,0,0
"2466","2014-08-15",1,0,1,0,0,0,0,0,0,0
"2467","2014-08-16",1,2,1,0,0,0,2,0,0,1
"2468","2014-08-17",1,1,1,0,0,0,1,0,0,0
"2469","2014-08-19",3,1,3,0,0,0,0,0,0,0
"2470","2014-08-22",1,2,1,1,0,0,0,0,0,0
"2471","2014-08-27",2,0,2,0,0,0,2,0,0,0
"2472","2014-08-28",2,0,2,0,0,0,1,0,0,0
"2473","2014-08-29",1,2,1,0,0,0,0,0,0,1
"2474","2014-08-31",1,0,1,0,0,0,1,0,0,0
"2475","2014-09-02",1,1,1,0,0,0,0,0,0,0
"2476","2014-09-04",2,0,2,0,0,0,0,0,1,0
"2477","2014-09-11",1,0,1,0,0,0,0,0,0,0
"2478","2014-09-12",3,0,3,0,0,0,0,0,0,0
"2479","2014-09-13",2,0,2,0,0,0,1,0,0,0
"2480","2014-09-15",3,0,3,0,0,0,0,0,0,0
"2481","2014-09-17",1,1,1,0,0,0,1,0,0,0
"2482","2014-09-19",5,0,5,0,0,0,0,0,0,0
"2483","2014-09-25",1,0,1,0,0,0,0,0,0,0
"2484","2014-09-26",1,1,1,1,0,0,0,0,0,0
"2485","2014-09-27",2,1,2,1,0,0,0,0,0,0
"2486","2014-10-01",1,0,1,0,0,0,0,0,0,0
"2487","2014-10-04",1,1,1,0,0,0,0,0,0,0
"2488","2014-10-05",2,0,2,0,0,0,0,0,0,0
"2489","2014-10-06",1,0,1,0,0,0,0,0,0,0
"2490","2014-10-08",1,0,1,0,0,0,0,0,0,0
"2491","2014-10-09",1,0,1,0,0,0,0,2,0,0
"2492","2014-10-10",1,0,1,0,0,0,1,0,0,0
"2493","2014-10-15",2,0,2,0,0,0,0,0,0,0
"2494","2014-10-16",1,0,1,0,0,0,0,0,0,0
"2495","2014-10-18",1,0,1,0,0,0,1,0,0,0
"2496","2014-10-21",2,0,2,0,0,0,0,0,0,1
"2497","2014-10-22",1,0,1,0,0,0,1,0,0,1
"2498","2014-10-24",1,0,1,0,0,0,0,0,0,0
"2499","2014-10-27",1,1,1,0,0,0,0,0,0,0
"2500","2014-10-29",1,0,1,0,0,0,0,0,0,0
"2501","2014-10-31",1,0,1,0,0,0,0,0,0,0
"2502","2014-11-03",1,1,1,0,0,0,0,0,0,0
"2503","2014-11-04",1,2,1,1,0,0,0,0,0,0
"2504","2014-11-05",1,1,1,0,0,0,0,1,0,0
"2505","2014-11-08",1,1,1,0,0,0,0,0,0,0
"2506","2014-11-10",2,0,2,0,0,0,0,0,0,0
"2507","2014-11-11",1,0,1,1,0,0,0,0,0,0
"2508","2014-11-12",1,0,1,0,0,0,0,0,0,0
"2509","2014-11-14",1,0,1,0,0,0,0,1,0,0
"2510","2014-11-15",1,0,1,0,0,0,0,0,0,0
"2511","2014-11-16",1,2,1,0,0,0,0,0,0,0
"2512","2014-11-17",1,1,1,0,0,0,0,0,0,0
"2513","2014-11-18",3,1,3,0,0,0,0,0,0,0
"2514","2014-11-19",3,0,3,0,0,0,0,1,0,0
"2515","2014-11-20",4,1,4,1,0,0,0,1,0,0
"2516","2014-11-21",3,3,3,0,0,0,0,0,0,0
"2517","2014-11-23",2,0,2,0,0,0,0,0,0,0
"2518","2014-11-24",3,0,3,0,0,0,0,0,0,0
"2519","2014-11-25",3,0,3,0,0,0,0,0,0,0
"2520","2014-11-27",2,3,2,0,0,0,1,0,0,0
"2521","2014-11-29",5,0,5,0,0,0,0,0,0,0
"2522","2014-12-01",1,2,1,0,0,0,0,1,0,0
"2523","2014-12-02",3,0,3,0,0,0,1,0,0,0
"2524","2014-12-03",1,0,1,0,0,0,0,0,0,0
"2525","2014-12-04",1,0,1,1,0,0,1,0,0,0
"2526","2014-12-05",4,2,4,0,0,0,1,0,0,0
"2527","2014-12-06",1,0,1,0,0,0,2,0,0,0
"2528","2014-12-07",1,1,1,0,0,0,0,0,0,0
"2529","2014-12-08",2,1,2,0,0,0,0,0,0,0
"2530","2014-12-11",3,1,3,0,0,0,0,0,0,0
"2531","2014-12-13",1,0,1,0,0,0,0,0,0,0
"2532","2014-12-15",1,0,1,0,0,0,0,0,0,0
"2533","2014-12-17",1,0,1,0,0,0,0,0,0,0
"2534","2014-12-20",1,0,1,1,0,0,0,0,0,0
"2535","2014-12-21",3,1,3,0,0,0,0,0,0,0
"2536","2014-12-22",3,1,3,0,0,0,0,4,0,0
"2537","2014-12-23",1,5,1,0,0,0,0,0,0,0
"2538","2014-12-24",1,2,1,0,0,0,1,0,0,0
"2539","2014-12-26",2,0,2,0,0,0,0,0,0,0
"2540","2014-12-28",1,0,1,0,0,0,1,0,0,0
"2541","2014-12-29",1,0,1,0,0,0,1,0,0,0
"2542","2014-12-30",1,0,1,0,0,0,0,0,0,0
"2543","2014-12-31",1,0,1,0,0,0,0,0,0,0
"2544","2015-01-01",1,2,1,0,0,0,0,0,0,0
"2545","2015-01-03",1,0,1,0,0,0,0,0,0,0
"2546","2015-01-10",2,0,2,1,0,0,0,0,0,0
"2547","2015-01-11",1,1,1,0,0,0,0,1,0,0
"2548","2015-01-12",1,0,1,1,0,0,0,0,0,1
"2549","2015-01-13",1,0,1,0,0,0,0,0,0,0
"2550","2015-01-14",1,0,1,0,0,0,2,0,0,0
"2551","2015-01-17",1,0,1,0,0,0,0,0,0,0
"2552","2015-01-18",2,1,2,0,0,0,0,0,0,0
"2553","2015-01-19",2,0,2,0,0,0,0,0,0,0
"2554","2015-01-20",2,2,2,1,0,0,0,0,0,0
"2555","2015-01-21",3,0,3,0,0,0,0,1,0,0
"2556","2015-01-22",4,0,4,1,0,0,0,1,0,0
"2557","2015-01-23",4,0,4,0,0,0,3,0,0,0
"2558","2015-01-24",4,0,4,0,0,0,0,0,0,0
"2559","2015-01-25",2,0,2,0,1,0,0,3,0,0
"2560","2015-01-26",10,2,10,0,0,0,0,1,0,0
"2561","2015-01-29",1,0,1,0,0,0,0,1,0,0
"2562","2015-01-31",1,0,1,1,0,0,0,0,0,0
"2563","2015-02-01",3,0,3,0,0,0,2,0,0,2
"2564","2015-02-02",1,1,1,0,0,0,1,0,0,0
"2565","2015-02-03",2,2,2,0,0,0,1,0,0,0
"2566","2015-02-05",3,2,3,0,0,0,0,0,0,0
"2567","2015-02-06",1,1,1,0,0,0,1,0,0,0
"2568","2015-02-07",1,0,1,0,0,0,0,0,0,0
"2569","2015-02-08",3,1,3,0,0,0,0,0,0,0
"2570","2015-02-09",1,0,1,0,0,0,0,0,0,0
"2571","2015-02-12",6,1,6,0,0,0,0,0,0,0
"2572","2015-02-13",1,0,1,0,0,0,1,0,0,0
"2573","2015-02-14",1,1,1,0,0,0,1,0,0,0
"2574","2015-02-16",2,0,2,1,0,0,0,0,0,0
"2575","2015-02-18",2,1,2,0,0,0,0,0,0,0
"2576","2015-02-20",1,1,1,0,0,0,0,0,0,0
"2577","2015-02-23",1,0,1,0,0,0,0,0,0,0
"2578","2015-02-24",3,0,3,0,0,0,0,0,0,0
"2579","2015-02-25",1,1,1,0,0,0,0,0,0,0
"2580","2015-02-27",1,0,1,0,0,0,0,0,0,0
"2581","2015-03-01",1,0,1,0,0,0,0,0,0,0
"2582","2015-03-02",1,0,1,0,0,0,0,0,0,0
"2583","2015-03-07",1,1,1,1,0,0,0,0,0,0
"2584","2015-03-08",3,0,3,0,0,0,0,0,0,0
"2585","2015-03-10",2,0,2,0,0,0,0,0,0,0
"2586","2015-03-11",1,0,1,0,0,0,0,0,0,0
"2587","2015-03-12",2,0,2,0,0,0,1,0,0,0
"2588","2015-03-13",2,0,2,0,0,0,1,0,0,0
"2589","2015-03-14",1,0,1,0,0,0,0,0,0,0
"2590","2015-03-17",1,0,1,0,0,0,0,0,0,0
"2591","2015-03-19",1,0,1,0,0,0,0,0,0,0
"2592","2015-03-20",1,0,1,0,1,0,0,0,0,0
"2593","2015-03-21",1,1,1,0,0,0,1,0,0,0
"2594","2015-03-22",1,1,1,1,0,0,0,0,0,1
"2595","2015-03-25",2,0,2,0,0,0,1,0,0,1
"2596","2015-03-26",1,2,1,0,0,0,0,0,0,0
"2597","2015-03-27",2,2,2,0,0,0,0,0,0,0
"2598","2015-03-29",1,0,1,0,0,0,0,0,0,0
"2599","2015-03-31",3,1,3,0,0,0,0,0,0,0
"2600","2015-04-02",2,3,2,0,0,0,0,0,0,0
"2601","2015-04-03",1,1,1,0,0,0,0,0,0,0
"2602","2015-04-04",1,0,1,1,0,0,0,0,0,1
"2603","2015-04-06",1,3,1,0,0,0,0,0,0,0
"2604","2015-04-09",1,0,1,0,0,0,0,0,0,0
"2605","2015-04-11",1,1,1,0,0,0,0,0,0,0
"2606","2015-04-12",1,0,1,1,0,0,0,1,0,0
"2607","2015-04-13",4,0,4,0,0,0,2,0,0,0
"2608","2015-04-14",2,0,2,0,0,0,0,0,0,0
"2609","2015-04-15",2,0,2,0,0,0,2,0,0,0
"2610","2015-04-16",1,0,1,0,0,0,0,0,0,0
"2611","2015-04-17",1,0,1,0,0,0,0,0,0,0
"2612","2015-04-21",1,0,1,1,0,0,1,0,0,0
"2613","2015-04-22",1,0,1,0,0,0,1,0,0,0
"2614","2015-04-23",1,0,1,0,0,0,0,0,0,0
"2615","2015-04-25",2,2,2,0,0,0,0,0,0,0
"2616","2015-04-28",1,0,1,0,0,0,0,0,0,0
"2617","2015-05-02",1,0,1,0,0,0,0,0,0,0
"2618","2015-05-03",2,2,2,0,0,0,1,2,0,0
"2619","2015-05-05",1,0,1,0,0,0,0,0,0,0
"2620","2015-05-08",1,0,1,0,0,0,4,1,0,0
"2621","2015-05-09",1,2,1,0,0,0,1,1,0,0
"2622","2015-05-12",1,0,1,0,0,0,0,0,0,0
"2623","2015-05-13",2,1,2,0,0,0,0,0,0,0
"2624","2015-05-20",1,1,1,0,0,0,1,0,0,0
"2625","2015-05-21",1,3,1,0,0,0,0,0,0,0
"2626","2015-05-23",1,0,1,0,0,0,0,0,0,0
"2627","2015-05-25",2,5,2,1,0,0,0,4,0,0
"2628","2015-05-26",1,1,1,1,0,0,1,0,0,0
"2629","2015-05-27",1,2,1,0,0,0,1,1,0,0
"2630","2015-05-29",4,2,4,0,0,0,1,0,0,0
"2631","2015-05-30",3,0,3,0,0,0,4,2,0,0
"2632","2015-06-01",3,0,3,0,0,0,1,0,0,0
"2633","2015-06-02",2,0,2,0,0,0,0,0,0,0
"2634","2015-06-04",3,0,3,0,0,0,0,0,0,1
"2635","2015-06-09",1,2,1,0,0,0,1,0,0,0
"2636","2015-06-10",2,1,2,1,0,0,1,0,0,0
"2637","2015-06-12",1,3,1,0,0,0,2,1,0,1
"2638","2015-06-13",1,0,1,0,0,0,0,0,0,0
"2639","2015-06-16",1,1,1,0,0,0,1,1,0,0
"2640","2015-06-17",1,0,1,1,0,0,0,0,0,0
"2641","2015-06-18",1,0,1,0,0,0,2,0,0,0
"2642","2015-06-20",3,1,3,0,0,0,0,0,0,0
"2643","2015-06-22",2,0,2,0,0,0,1,0,0,0
"2644","2015-06-23",1,0,1,0,0,0,0,1,0,0
"2645","2015-06-26",4,0,4,0,0,0,0,0,0,0
"2646","2015-06-27",1,0,1,0,0,0,0,0,0,0
"2647","2015-06-29",1,0,1,0,0,0,0,0,0,0
"2648","2015-06-30",2,0,2,0,0,1,0,0,0,0
"2649","2015-07-02",1,0,1,0,0,0,0,0,0,0
"2650","2015-07-03",2,1,2,0,0,0,0,0,0,0
"2651","2015-07-04",1,0,1,0,0,0,0,0,0,0
"2652","2015-07-07",1,0,1,0,0,0,0,0,0,0
"2653","2015-07-10",3,0,3,0,0,0,1,0,0,0
"2654","2015-07-11",1,0,1,0,0,0,0,0,0,0
"2655","2015-07-13",1,1,1,0,0,0,1,0,0,0
"2656","2015-07-14",3,2,3,0,0,0,0,0,0,0
"2657","2015-07-16",1,1,1,0,0,0,1,1,0,0
"2658","2015-07-17",1,1,1,0,0,0,0,0,0,0
"2659","2015-07-19",1,0,1,0,0,0,0,0,0,0
"2660","2015-07-23",2,0,2,0,0,0,0,0,0,0
"2661","2015-07-24",4,3,4,0,0,0,1,0,0,1
"2662","2015-07-25",3,2,3,0,0,0,0,0,0,1
"2663","2015-07-27",2,5,2,0,1,0,0,0,0,0
"2664","2015-07-29",1,1,1,0,0,0,1,0,0,0
"2665","2015-07-30",2,0,2,0,0,0,0,0,0,0
"2666","2015-08-01",1,1,1,0,0,0,1,0,0,0
"2667","2015-08-03",1,0,1,0,0,0,0,0,0,0
"2668","2015-08-05",3,0,3,0,0,1,3,0,0,0
"2669","2015-08-06",2,1,2,0,0,0,0,0,0,0
"2670","2015-08-08",2,2,2,0,0,0,0,0,0,0
"2671","2015-08-09",1,0,1,0,0,1,0,0,0,0
"2672","2015-08-10",1,0,1,0,0,0,0,0,0,0
"2673","2015-08-11",2,0,2,0,0,0,1,1,0,0
"2674","2015-08-12",2,1,2,0,0,0,0,1,0,0
"2675","2015-08-13",6,0,6,3,0,0,0,0,0,1
"2676","2015-08-15",1,2,1,0,0,0,1,0,0,0
"2677","2015-08-16",1,0,1,0,0,0,0,0,0,0
"2678","2015-08-17",2,0,2,0,0,0,1,0,0,0
"2679","2015-08-21",2,0,2,0,0,0,0,0,0,0
"2680","2015-08-22",2,3,2,0,0,0,1,0,0,0
"2681","2015-08-24",1,0,1,0,0,0,0,0,0,0
"2682","2015-08-26",3,0,3,0,0,0,0,0,0,0
"2683","2015-08-31",1,0,1,0,0,0,1,10,0,0
"2684","2015-09-03",3,0,3,0,0,0,0,0,0,0
"2685","2015-09-04",1,1,1,0,0,0,0,0,0,0
"2686","2015-09-07",3,0,3,0,0,0,0,0,0,0
"2687","2015-09-08",2,0,2,0,0,0,0,0,0,0
"2688","2015-09-09",2,0,2,0,0,0,1,1,0,0
"2689","2015-09-10",1,0,1,0,0,0,0,1,0,1
"2690","2015-09-15",2,0,2,0,0,0,0,0,0,0
"2691","2015-09-16",1,0,1,0,0,0,1,0,0,0
"2692","2015-09-18",1,1,1,0,0,0,0,1,0,0
"2693","2015-09-19",2,0,2,0,0,0,1,0,0,0
"2694","2015-09-20",2,0,2,0,0,0,0,0,0,0
"2695","2015-09-21",3,0,3,0,0,0,0,0,0,0
"2696","2015-09-23",2,0,2,0,0,0,1,0,0,0
"2697","2015-09-24",1,0,1,0,0,0,1,0,0,0
"2698","2015-09-25",1,1,1,0,0,0,0,0,0,0
"2699","2015-09-26",2,0,2,0,0,0,0,1,0,0
"2700","2015-09-30",2,1,2,0,0,0,1,0,0,0
"2701","2015-10-02",2,0,2,0,0,0,0,0,0,0
"2702","2015-10-03",4,4,4,2,0,0,1,0,2,0
"2703","2015-10-04",2,0,2,0,0,0,0,0,0,0
"2704","2015-10-05",1,1,1,0,0,0,0,0,0,0
"2705","2015-10-06",1,0,1,0,0,0,2,0,0,0
"2706","2015-10-08",4,1,4,0,0,0,0,0,0,0
"2707","2015-10-09",1,0,1,0,0,0,0,0,0,0
"2708","2015-10-10",1,0,1,0,0,0,0,0,0,0
"2709","2015-10-11",1,1,1,0,0,0,0,0,0,0
"2710","2015-10-12",1,1,1,0,0,0,1,0,0,0
"2711","2015-10-13",5,0,5,0,0,0,0,0,0,0
"2712","2015-10-14",2,0,2,0,0,0,0,0,0,0
"2713","2015-10-15",7,0,7,0,0,0,1,0,0,0
"2714","2015-10-16",5,0,5,0,0,0,2,0,0,0
"2715","2015-10-17",1,2,1,0,0,0,1,0,0,0
"2716","2015-10-19",2,0,2,0,0,0,0,0,0,1
"2717","2015-10-20",2,0,2,0,0,0,1,0,0,0
"2718","2015-10-21",1,0,1,0,0,0,0,0,0,0
